0,1,2,3,4
2751602672_ca5e1f6447.jpg#0,a bald white man demonstarting how high his brown and black dog can jump .,2751602672_ca5e1f6447.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2759211664_d21393b668.jpg#0,a white boy in a red shirt and white shorts is standing in the sand .,2759211664_d21393b668.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2762702644_2aa3bf9680.jpg#0,a white woman wearing a red and black outfit standing in front of a building playing a violin .,2762702644_2aa3bf9680.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2765747519_2b851e01d6.jpg#1,a white child is mostly hidden in a green shopping bag .,2765747519_2b851e01d6.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2769731772_18c44c18e2.jpg#0,a white girl and her child walking next to a mountain .,2769731772_18c44c18e2.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2797149878_bb8e27ecf9.jpg#0,a blond white boy in a dark hoodie is holding a fishing rod .,2797149878_bb8e27ecf9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2825668136_107223182c.jpg#1,a white guy is doing a trick on a bike .,2825668136_107223182c.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2830869109_c4e403eae6.jpg#0,a white boy and girl playing with buckets in a lawn sprinkler,2830869109_c4e403eae6.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2831215155_07ba8f1805.jpg#0,"an suv is parked in a grassy field with mountains in the background , and a white woman is looking through a telescope off into the distance .",2831215155_07ba8f1805.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2831313661_1a328acb70.jpg#0,a white man gathers kite string on the beach .,2831313661_1a328acb70.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2832033116_1677ea1e2e.jpg#0,a white person in a striped fleece clips a carabiner onto a metal line .,2832033116_1677ea1e2e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2837640996_0183db8d93.jpg#0,a white man talks on the phone with his feet up .,2837640996_0183db8d93.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2841449931_84a05850ec.jpg#0,a white man in a pink shirt and sunglasses is sitting in the sun .,2841449931_84a05850ec.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2847859796_4d9cb0d31f.jpg#0,a white child in colorful goggles plays in a pool .,2847859796_4d9cb0d31f.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2851304910_b5721199bc.jpg#1,a white woman in a red jacket is videotaping a natural landscape .,2851304910_b5721199bc.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2866686547_0a67eb899d.jpg#0,two white girls are playing soccer with orange and white uniforms .,2866686547_0a67eb899d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2884252132_5d8e776893.jpg#0,a white girl swinging,2884252132_5d8e776893.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2899374885_f3b2b1a290.jpg#3,a small white boy is playing at a water fountain,2899374885_f3b2b1a290.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2913972180_547783dd3d.jpg#0,a dog and a white man wade into the lake .,2913972180_547783dd3d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2921670682_6a77a6c3e9.jpg#0,a white man on a bicycle in the city .,2921670682_6a77a6c3e9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2934379210_4e399e3cac.jpg#0,a white boy in a red shirt and jean shorts jumping off a swing .,2934379210_4e399e3cac.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2934801096_230ae78d7e.jpg#0,"a white man and a boy standing in front of a sign that says "" hell "" .",2934801096_230ae78d7e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2940594396_20c40947b0.jpg#1,a white man riding on a three-wheeled wheelchair .,2940594396_20c40947b0.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2947274789_a1a35b33c3.jpg#0,a white man in a green shirt and cap puts his hands on a table as he stands next to  wearing headphones around his neck .,2947274789_a1a35b33c3.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2949014128_0d96196261.jpg#0,a white boy holding a ball falls down in front of another  who has his arms reaching out while an older man in a green shirt smiles and watches .,2949014128_0d96196261.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2963573792_dd51b5fbfb.jpg#0,a little white girl slides down a green slide with her arms up at a playground .,2963573792_dd51b5fbfb.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2978394277_4572967b97.jpg#0,a white boy wearing orange jumps from haystacks .,2978394277_4572967b97.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2984704498_29b53df5df.jpg#0,"a middle aged white woman in stylish clothes , holding a camera .",2984704498_29b53df5df.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2991994415_504d1c0a03.jpg#0,a white girl dressed in a red dress and another  dressed as a pirate are playing around .,2991994415_504d1c0a03.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2998277360_9b4c0192f1.jpg#0,"a white man in a yellow slicker holds a sign saying "" down and out "" .",2998277360_9b4c0192f1.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3003011417_79b49ff384.jpg#0,a group of white children are sitting on a raft wearing blue helmets and carrying paddles .,3003011417_79b49ff384.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3015863181_92ff43f4d8.jpg#0,a white man in a flower patterned shirt is bowling .,3015863181_92ff43f4d8.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3019917636_4e0bb0acc4.jpg#0,a white woman in a race turning a corner .,3019917636_4e0bb0acc4.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3028404926_2bd27e3e83.jpg#0,a white boy turns a handcrank in a courtyard .,3028404926_2bd27e3e83.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3033668641_5905f73990.jpg#0,a white man in a white helmet clings to a sheer rock face,3033668641_5905f73990.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3041170372_c4376cd497.jpg#1,a white man jumping a dirt ramp on a bmx bike .,3041170372_c4376cd497.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3043266735_904dda6ded.jpg#0,an elderly white person with a white hat is reading a paperback book .,3043266735_904dda6ded.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3047144646_2252ff8e04.jpg#0,a group of white people display ribbons won by their dogs .,3047144646_2252ff8e04.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3053813297_7ce5f87710.jpg#1,an elderly white man and wo are sitting on lawn chairs holding onto the leash of a brown dog .,3053813297_7ce5f87710.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3072172967_630e9c69d0.jpg#2,"four white men playing basketball , two from each team .",3072172967_630e9c69d0.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3077166963_fe172c709d.jpg#0,a white girl is standing on logs and taking a picture .,3077166963_fe172c709d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3080891382_edf83dde18.jpg#0,a white child covers their mouth as they whisper to a friend .,3080891382_edf83dde18.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3091580843_178042c50b.jpg#0,a white man in a black jacket walks thorugh an asian market .,3091580843_178042c50b.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3100251515_c68027cc22.jpg#0,a crowd of white people wearing jackets and holding signs .,3100251515_c68027cc22.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3103340819_46de7954a9.jpg#1,two white people wearing hoodies huddle on a doorstep in the rain .,3103340819_46de7954a9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3105623068_392b767a7b.jpg#0,a white girl in white is rock climbing .,3105623068_392b767a7b.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3105929913_94a6882e25.jpg#0,four bald white people are praying or meditating .,3105929913_94a6882e25.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3106791484_13e18c33d8.jpg#0,a blond white child is jumping facefirst onto a bed .,3106791484_13e18c33d8.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3107558821_f3b205d4ed.jpg#0,two white girls take in the view .,3107558821_f3b205d4ed.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3116379964_86986750af.jpg#0,a dog and two white people .,3116379964_86986750af.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3132006797_04822b5866.jpg#0,the two white children and the baby with the pink shirt are surrounded by toys .,3132006797_04822b5866.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3144705706_391d7b77c7.jpg#0,a white child playing in a pile of snow on a street while  adult watches .,3144705706_391d7b77c7.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3162289423_4ca8915d0c.jpg#1,a white girl wearing a green jumpsuit and goggles with a beautiful sunset in the background,3162289423_4ca8915d0c.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3170110692_d1e0e66cee.jpg#1,a white man and a wo are dressed as groucho marx with fake cigars .,3170110692_d1e0e66cee.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3182161610_4d349b257f.jpg#4,two young white children are playing with toys .,3182161610_4d349b257f.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3185371756_ff4e9fa8a6.jpg#0,a white girl in a purple sweatshirt bends over backwards .,3185371756_ff4e9fa8a6.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3188044631_ca3a9cc737.jpg#0,a white man and a wo in a apron stand near a fireplace and christmas tree .,3188044631_ca3a9cc737.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3191027142_33e86636ca.jpg#0,"a white man holding up a sign , surrounded by a lot of people .",3191027142_33e86636ca.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3192069971_83c5a90b4c.jpg#0,a white boy wearing a blue helmet rides a bike with his feet on the handlebars .,3192069971_83c5a90b4c.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3198237818_cb5eb302f0.jpg#1,a white man and wo in black and white swimsuits and sunglasses are next to the ocean .,3198237818_cb5eb302f0.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3205336477_037d4b6bd9.jpg#0,two white men are wrestling in a competition .,3205336477_037d4b6bd9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3212085754_35fdc9ccaa.jpg#2,a white lady holds a bride 's shoe in her hand .,3212085754_35fdc9ccaa.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3225880532_c8d5d1d798.jpg#0,a white man in a red coat and hat talks to another  in red .,3225880532_c8d5d1d798.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3255732353_fbc487aefc.jpg#0,a white child in pink throwing a snowball at a  in blue .,3255732353_fbc487aefc.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3256603992_67312b5a36.jpg#0,a white man hiking in the wilderness giving the camera a thumbs up .,3256603992_67312b5a36.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3257103624_e76f25ff9e.jpg#0,a white man in dark gear and a  in light gear wade through deep water .,3257103624_e76f25ff9e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3259222690_69737f2a6e.jpg#0,a white man in a beige shirt is operating a video camera next to a girl in a black sweater .,3259222690_69737f2a6e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3260214530_7179346407.jpg#0,a white woman and child sitting on a bench beside a wooden bear carving .,3260214530_7179346407.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3261493263_381a4c5cc7.jpg#3,dogs are pulling a white person on a sled in the snow .,3261493263_381a4c5cc7.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3269380710_9161b0bd00.jpg#0,a white man in a blue shirt smoking a cigarette .,3269380710_9161b0bd00.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3270083123_fcc1208053.jpg#3,white person in goggles and black swim cap swimming,3270083123_fcc1208053.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3283897411_af9d0b497d.jpg#0,a white child in pink holds an object that appears to be on fire .,3283897411_af9d0b497d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3285298241_9b1ed98d19.jpg#2,a white man in blue uniform about to throw a basketball .,3285298241_9b1ed98d19.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3287904625_f68ca5cea7.jpg#1,a white man and wo embrace near a river in winter .,3287904625_f68ca5cea7.jpg,flickr8k/Flicker8k_Dataset,norm_mention
328916930_e4d4be1730.jpg#0,a white girl is comforting a small child who fell on the ice while skating,328916930_e4d4be1730.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3293753378_7a8ddb98b2.jpg#0,a fashionably dressed white woman holding a record in a frame at a used bookstore .,3293753378_7a8ddb98b2.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3326588088_172d1b2584.jpg#2,two white men in white suits play the guitar on a stage .,3326588088_172d1b2584.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3332467180_d72f9b067d.jpg#0,a white man in a white restaraunt shirt smokes next to a dumpster .,3332467180_d72f9b067d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3342855466_44038a8aa3.jpg#2,a white boy on a bike does a stunt on a ramp filled with graffiti .,3342855466_44038a8aa3.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3343311201_eeb1a39def.jpg#1,a white woman standing on a lawn painting a picture .,3343311201_eeb1a39def.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3350671534_2a5d45a961.jpg#0,a white man in a grey winter hat and purple sweatshirt skateboarding .,3350671534_2a5d45a961.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3358558292_6ab14193ed.jpg#0,a group of 5 white people making different expressions .,3358558292_6ab14193ed.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3360823754_90967276ec.jpg#0,a white boy jumps high on his skateboard .,3360823754_90967276ec.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3361882891_6e610ffdbb.jpg#2,a white man in blue jeans is jumping a bike over hills of dirt .,3361882891_6e610ffdbb.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3369354061_2bab79f91f.jpg#0,a blonde baby white girl in green is walking and holding a box .,3369354061_2bab79f91f.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3382303178_69b6d1bdd2.jpg#0,a white boy is riding a skateboard down a slope that leads from a bridge to the street below .,3382303178_69b6d1bdd2.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3399616238_77acf4ee12.jpg#0,a white man wearing a bow tie and glasses poses for a photo .,3399616238_77acf4ee12.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3400385314_a5bc062e97.jpg#1,a smiling white woman in a brown shirt leans on a man in a sweater .,3400385314_a5bc062e97.jpg,flickr8k/Flicker8k_Dataset,norm_mention
